DOI,Field_ID
10.1038/s41597-023-02416-4,5
202110.1038/s41597-023-02416-4,2
202110.1038/s41597-023-02416-4,13
202110.1038/s41597-023-02416-4,3
202110.1038/s41597-023-02416-4,5
202010.1038/s41597-023-02416-4,2
202010.1038/s41597-023-02416-4,13
202010.1038/s41597-023-02416-4,3
202010.1038/s41597-023-02416-4,5
10.1007/JHEP10(2018)093,13
10.1007/JHEP10(2018)093,11
10.1007/JHEP10(2018)093,2
201710.1007/JHEP10(2018)093,13
201710.1007/JHEP10(2018)093,11
201710.1007/JHEP10(2018)093,2
201610.1007/JHEP10(2018)093,13
201610.1007/JHEP10(2018)093,11
201610.1007/JHEP10(2018)093,2
10.1007/s13246-022-01206-3,2
10.1007/s13246-022-01206-3,3
10.1007/s13246-022-01206-3,5
202210.1007/s13246-022-01206-3,2
202210.1007/s13246-022-01206-3,3
202210.1007/s13246-022-01206-3,5
202110.1007/s13246-022-01206-3,2
202110.1007/s13246-022-01206-3,3
202110.1007/s13246-022-01206-3,5
10.3991/ijim.v16i16.31617,3
10.3991/ijim.v16i16.31617,2
202110.3991/ijim.v16i16.31617,3
202110.3991/ijim.v16i16.31617,2
202010.3991/ijim.v16i16.31617,3
202010.3991/ijim.v16i16.31617,2
10.1016/j.eswa.2020.113637,12
10.1016/j.eswa.2020.113637,11
10.1016/j.eswa.2020.113637,2
201910.1016/j.eswa.2020.113637,12
201910.1016/j.eswa.2020.113637,11
201910.1016/j.eswa.2020.113637,2
201810.1016/j.eswa.2020.113637,12
201810.1016/j.eswa.2020.113637,11
201810.1016/j.eswa.2020.113637,2
10.1016/j.jval.2023.03.037,2
10.1016/j.jval.2023.03.037,5
202210.1016/j.jval.2023.03.037,2
202210.1016/j.jval.2023.03.037,5
202110.1016/j.jval.2023.03.037,2
202110.1016/j.jval.2023.03.037,5
10.46792/fuoyejet.v6i2.609,17
10.46792/fuoyejet.v6i2.609,10
10.46792/fuoyejet.v6i2.609,2
202010.46792/fuoyejet.v6i2.609,17
202010.46792/fuoyejet.v6i2.609,10
202010.46792/fuoyejet.v6i2.609,2
201910.46792/fuoyejet.v6i2.609,17
201910.46792/fuoyejet.v6i2.609,10
201910.46792/fuoyejet.v6i2.609,2
10.1016/j.ins.2020.03.089,2
201910.1016/j.ins.2020.03.089,2
201810.1016/j.ins.2020.03.089,2
10.1038/s41584-022-00890-5,5
202110.1038/s41584-022-00890-5,5
202010.1038/s41584-022-00890-5,5
10.1371/journal.pone.0283933,5
10.1371/journal.pone.0283933,13
10.1371/journal.pone.0283933,2
202010.1371/journal.pone.0283933,5
202010.1371/journal.pone.0283933,13
202010.1371/journal.pone.0283933,2
201910.1371/journal.pone.0283933,5
201910.1371/journal.pone.0283933,13
201910.1371/journal.pone.0283933,2
10.1007/s00500-019-03891-x,2
201810.1007/s00500-019-03891-x,2
201710.1007/s00500-019-03891-x,2
10.1049/ntw2.12098,3
10.1049/ntw2.12098,2
202210.1049/ntw2.12098,3
202210.1049/ntw2.12098,2
202110.1049/ntw2.12098,3
202110.1049/ntw2.12098,2
202010.1049/ntw2.12098,3
202010.1049/ntw2.12098,2
201910.1049/ntw2.12098,3
201910.1049/ntw2.12098,2
10.1109/MCOM.003.2200186,3
10.1109/MCOM.003.2200186,2
202210.1109/MCOM.003.2200186,3
202210.1109/MCOM.003.2200186,2
202110.1109/MCOM.003.2200186,3
202110.1109/MCOM.003.2200186,2
10.32628/cseit241061188,1
10.32628/cseit241061188,2
10.32628/cseit241061188,3
202310.32628/cseit241061188,1
202310.32628/cseit241061188,2
202310.32628/cseit241061188,3
202210.32628/cseit241061188,1
202210.32628/cseit241061188,2
202210.32628/cseit241061188,3
10.1149/1945-7111/acfdd3,6
10.1149/1945-7111/acfdd3,3
202210.1149/1945-7111/acfdd3,6
202210.1149/1945-7111/acfdd3,3
202110.1149/1945-7111/acfdd3,6
202110.1149/1945-7111/acfdd3,3
10.3390/s22051721,5
10.3390/s22051721,3
10.3390/s22051721,2
202110.3390/s22051721,5
202110.3390/s22051721,3
202110.3390/s22051721,2
202010.3390/s22051721,5
202010.3390/s22051721,3
202010.3390/s22051721,2
201910.3390/s22051721,5
201910.3390/s22051721,3
201910.3390/s22051721,2
201810.3390/s22051721,5
201810.3390/s22051721,3
201810.3390/s22051721,2
10.1007/JHEP10(2018)101,13
10.1007/JHEP10(2018)101,2
201710.1007/JHEP10(2018)101,13
201710.1007/JHEP10(2018)101,2
201610.1007/JHEP10(2018)101,13
201610.1007/JHEP10(2018)101,2
10.1109/CARS61786.2024.10778742,2
202310.1109/CARS61786.2024.10778742,2
202210.1109/CARS61786.2024.10778742,2
202110.1109/CARS61786.2024.10778742,2
202010.1109/CARS61786.2024.10778742,2
10.1364/ao.477409,2
10.1364/ao.477409,6
10.1364/ao.477409,5
202210.1364/ao.477409,2
202210.1364/ao.477409,6
202210.1364/ao.477409,5
202110.1364/ao.477409,2
202110.1364/ao.477409,6
202110.1364/ao.477409,5
10.1080/10543406.2024.2365389,2
10.1080/10543406.2024.2365389,11
10.1080/10543406.2024.2365389,5
202110.1080/10543406.2024.2365389,2
202110.1080/10543406.2024.2365389,11
202110.1080/10543406.2024.2365389,5
202010.1080/10543406.2024.2365389,2
202010.1080/10543406.2024.2365389,11
202010.1080/10543406.2024.2365389,5
10.1007/s12063-023-00427-3,12
10.1007/s12063-023-00427-3,16
10.1007/s12063-023-00427-3,2
202210.1007/s12063-023-00427-3,12
202210.1007/s12063-023-00427-3,16
202210.1007/s12063-023-00427-3,2
202110.1007/s12063-023-00427-3,12
202110.1007/s12063-023-00427-3,16
202110.1007/s12063-023-00427-3,2
10.1109/IEMCON.2018.8614822,1
10.1109/IEMCON.2018.8614822,3
10.1109/IEMCON.2018.8614822,11
10.1109/IEMCON.2018.8614822,2
201710.1109/IEMCON.2018.8614822,1
201710.1109/IEMCON.2018.8614822,3
201710.1109/IEMCON.2018.8614822,11
201710.1109/IEMCON.2018.8614822,2
201610.1109/IEMCON.2018.8614822,1
201610.1109/IEMCON.2018.8614822,3
201610.1109/IEMCON.2018.8614822,11
201610.1109/IEMCON.2018.8614822,2
201510.1109/IEMCON.2018.8614822,1
201510.1109/IEMCON.2018.8614822,3
201510.1109/IEMCON.2018.8614822,11
201510.1109/IEMCON.2018.8614822,2
201410.1109/IEMCON.2018.8614822,1
201410.1109/IEMCON.2018.8614822,3
201410.1109/IEMCON.2018.8614822,11
201410.1109/IEMCON.2018.8614822,2
10.1080/0886022X.2024.2315298,2
10.1080/0886022X.2024.2315298,5
202310.1080/0886022X.2024.2315298,2
202310.1080/0886022X.2024.2315298,5
202210.1080/0886022X.2024.2315298,2
202210.1080/0886022X.2024.2315298,5
10.17577/IJERTV9IS030387,2
201910.17577/IJERTV9IS030387,2
201810.17577/IJERTV9IS030387,2
10.1007/s10951-022-00729-7,3
10.1007/s10951-022-00729-7,2
202110.1007/s10951-022-00729-7,3
202110.1007/s10951-022-00729-7,2
202010.1007/s10951-022-00729-7,3
202010.1007/s10951-022-00729-7,2
10.15864/ijiip.3106,13
10.15864/ijiip.3106,2
202010.15864/ijiip.3106,13
202010.15864/ijiip.3106,2
201910.15864/ijiip.3106,13
201910.15864/ijiip.3106,2
10.1145/3691620.3695486,2
202310.1145/3691620.3695486,2
202210.1145/3691620.3695486,2
202110.1145/3691620.3695486,2
202010.1145/3691620.3695486,2
10.1111/cts.70001,2
10.1111/cts.70001,5
202310.1111/cts.70001,2
202310.1111/cts.70001,5
202210.1111/cts.70001,2
202210.1111/cts.70001,5
10.4171/owr/2023/26,11
10.4171/owr/2023/26,2
202210.4171/owr/2023/26,11
202210.4171/owr/2023/26,2
202110.4171/owr/2023/26,11
202110.4171/owr/2023/26,2
10.1109/icds62089.2024.10756437,2
202310.1109/icds62089.2024.10756437,2
202210.1109/icds62089.2024.10756437,2
202110.1109/icds62089.2024.10756437,2
202010.1109/icds62089.2024.10756437,2
10.55041/ijsrem12728,2
202110.55041/ijsrem12728,2
202010.55041/ijsrem12728,2
10.3389/frobt.2022.1019523,5
10.3389/frobt.2022.1019523,3
10.3389/frobt.2022.1019523,2
202110.3389/frobt.2022.1019523,5
202110.3389/frobt.2022.1019523,3
202110.3389/frobt.2022.1019523,2
202010.3389/frobt.2022.1019523,5
202010.3389/frobt.2022.1019523,3
202010.3389/frobt.2022.1019523,2
10.62441/nano-ntp.v20i6.36,3
10.62441/nano-ntp.v20i6.36,2
202310.62441/nano-ntp.v20i6.36,3
202310.62441/nano-ntp.v20i6.36,2
202210.62441/nano-ntp.v20i6.36,3
202210.62441/nano-ntp.v20i6.36,2
10.1109/JBHI.2020.2991763,5
10.1109/JBHI.2020.2991763,2
201910.1109/JBHI.2020.2991763,5
201910.1109/JBHI.2020.2991763,2
201810.1109/JBHI.2020.2991763,5
201810.1109/JBHI.2020.2991763,2
10.1007/s10639-021-10470-x,12
10.1007/s10639-021-10470-x,8
10.1007/s10639-021-10470-x,11
10.1007/s10639-021-10470-x,2
202010.1007/s10639-021-10470-x,12
202010.1007/s10639-021-10470-x,8
202010.1007/s10639-021-10470-x,11
202010.1007/s10639-021-10470-x,2
201910.1007/s10639-021-10470-x,12
201910.1007/s10639-021-10470-x,8
201910.1007/s10639-021-10470-x,11
201910.1007/s10639-021-10470-x,2
10.3103/s0027134923070226,13
10.3103/s0027134923070226,2
202210.3103/s0027134923070226,13
202210.3103/s0027134923070226,2
202110.3103/s0027134923070226,13
202110.3103/s0027134923070226,2
10.18653/v1/K16-2013,20
10.18653/v1/K16-2013,2
201510.18653/v1/K16-2013,20
201510.18653/v1/K16-2013,2
201410.18653/v1/K16-2013,20
201410.18653/v1/K16-2013,2
201310.18653/v1/K16-2013,20
201310.18653/v1/K16-2013,2
201210.18653/v1/K16-2013,20
201210.18653/v1/K16-2013,2
10.1038/s41598-024-75218-2,3
10.1038/s41598-024-75218-2,13
10.1038/s41598-024-75218-2,5
202310.1038/s41598-024-75218-2,3
202310.1038/s41598-024-75218-2,13
202310.1038/s41598-024-75218-2,5
202210.1038/s41598-024-75218-2,3
202210.1038/s41598-024-75218-2,13
202210.1038/s41598-024-75218-2,5
10.1007/s12024-019-00146-x,6
10.1007/s12024-019-00146-x,11
10.1007/s12024-019-00146-x,5
201810.1007/s12024-019-00146-x,6
201810.1007/s12024-019-00146-x,11
201810.1007/s12024-019-00146-x,5
201710.1007/s12024-019-00146-x,6
201710.1007/s12024-019-00146-x,11
201710.1007/s12024-019-00146-x,5
10.1007/s00366-021-01329-3,1
10.1007/s00366-021-01329-3,3
10.1007/s00366-021-01329-3,11
10.1007/s00366-021-01329-3,2
202010.1007/s00366-021-01329-3,1
202010.1007/s00366-021-01329-3,3
202010.1007/s00366-021-01329-3,11
202010.1007/s00366-021-01329-3,2
201910.1007/s00366-021-01329-3,1
201910.1007/s00366-021-01329-3,3
201910.1007/s00366-021-01329-3,11
201910.1007/s00366-021-01329-3,2
10.3390/su15043265,1
10.3390/su15043265,3
202210.3390/su15043265,1
202210.3390/su15043265,3
202110.3390/su15043265,1
202110.3390/su15043265,3
10.1186/s12911-021-01537-3,2
10.1186/s12911-021-01537-3,5
201910.1186/s12911-021-01537-3,2
201910.1186/s12911-021-01537-3,5
201810.1186/s12911-021-01537-3,2
201810.1186/s12911-021-01537-3,5
10.1093/neuonc/noae144.189,2
10.1093/neuonc/noae144.189,5
202310.1093/neuonc/noae144.189,2
202310.1093/neuonc/noae144.189,5
202210.1093/neuonc/noae144.189,2
202210.1093/neuonc/noae144.189,5
10.1109/LASCAS60203.2024.10506157,1
10.1109/LASCAS60203.2024.10506157,2
202310.1109/LASCAS60203.2024.10506157,1
202310.1109/LASCAS60203.2024.10506157,2
202210.1109/LASCAS60203.2024.10506157,1
202210.1109/LASCAS60203.2024.10506157,2
202110.1109/LASCAS60203.2024.10506157,1
202110.1109/LASCAS60203.2024.10506157,2
202010.1109/LASCAS60203.2024.10506157,1
202010.1109/LASCAS60203.2024.10506157,2
10.1109/CICN49253.2020.9242642,3
10.1109/CICN49253.2020.9242642,2
201910.1109/CICN49253.2020.9242642,3
201910.1109/CICN49253.2020.9242642,2
201810.1109/CICN49253.2020.9242642,3
201810.1109/CICN49253.2020.9242642,2
201710.1109/CICN49253.2020.9242642,3
201710.1109/CICN49253.2020.9242642,2
201610.1109/CICN49253.2020.9242642,3
201610.1109/CICN49253.2020.9242642,2
10.3390/ATMOS10050252,1
10.3390/ATMOS10050252,13
10.3390/ATMOS10050252,2
201810.3390/ATMOS10050252,1
201810.3390/ATMOS10050252,13
201810.3390/ATMOS10050252,2
201710.3390/ATMOS10050252,1
201710.3390/ATMOS10050252,13
201710.3390/ATMOS10050252,2
10.1002/jum.16086,2
10.1002/jum.16086,5
202110.1002/jum.16086,2
202110.1002/jum.16086,5
202010.1002/jum.16086,2
202010.1002/jum.16086,5
10.1109/eScience55777.2022.00016,2
202110.1109/eScience55777.2022.00016,2
202010.1109/eScience55777.2022.00016,2
201910.1109/eScience55777.2022.00016,2
201810.1109/eScience55777.2022.00016,2
10.1007/s10822-023-00520-6,5
10.1007/s10822-023-00520-6,9
10.1007/s10822-023-00520-6,2
202210.1007/s10822-023-00520-6,5
202210.1007/s10822-023-00520-6,9
202210.1007/s10822-023-00520-6,2
202110.1007/s10822-023-00520-6,5
202110.1007/s10822-023-00520-6,9
202110.1007/s10822-023-00520-6,2
10.1021/acs.jpcb.0c06926,2
10.1021/acs.jpcb.0c06926,13
10.1021/acs.jpcb.0c06926,7
10.1021/acs.jpcb.0c06926,5
201910.1021/acs.jpcb.0c06926,2
201910.1021/acs.jpcb.0c06926,13
201910.1021/acs.jpcb.0c06926,7
201910.1021/acs.jpcb.0c06926,5
201810.1021/acs.jpcb.0c06926,2
201810.1021/acs.jpcb.0c06926,13
201810.1021/acs.jpcb.0c06926,7
201810.1021/acs.jpcb.0c06926,5
10.1007/s00500-021-06600-9,11
10.1007/s00500-021-06600-9,2
202010.1007/s00500-021-06600-9,11
202010.1007/s00500-021-06600-9,2
201910.1007/s00500-021-06600-9,11
201910.1007/s00500-021-06600-9,2
10.48550/arXiv.2310.11518,2
202210.48550/arXiv.2310.11518,2
202110.48550/arXiv.2310.11518,2
202010.48550/arXiv.2310.11518,2
201910.48550/arXiv.2310.11518,2
10.1109/IECON.2012.6388853,3
10.1109/IECON.2012.6388853,2
201110.1109/IECON.2012.6388853,3
201110.1109/IECON.2012.6388853,2
201010.1109/IECON.2012.6388853,3
201010.1109/IECON.2012.6388853,2
200910.1109/IECON.2012.6388853,3
200910.1109/IECON.2012.6388853,2
200810.1109/IECON.2012.6388853,3
200810.1109/IECON.2012.6388853,2
10.1093/eurheartj/ehad655.2914,2
10.1093/eurheartj/ehad655.2914,5
202210.1093/eurheartj/ehad655.2914,2
202210.1093/eurheartj/ehad655.2914,5
202110.1093/eurheartj/ehad655.2914,2
202110.1093/eurheartj/ehad655.2914,5
10.1109/ACCESS.2022.3196018,2
202110.1109/ACCESS.2022.3196018,2
202010.1109/ACCESS.2022.3196018,2
10.48175/ijarsct-3514,2
202110.48175/ijarsct-3514,2
202010.48175/ijarsct-3514,2
10.1016/j.envsoft.2023.105788,1
10.1016/j.envsoft.2023.105788,2
202210.1016/j.envsoft.2023.105788,1
202210.1016/j.envsoft.2023.105788,2
202110.1016/j.envsoft.2023.105788,1
202110.1016/j.envsoft.2023.105788,2
10.1007/JHEP09(2020)170,13
201810.1007/JHEP09(2020)170,13
201710.1007/JHEP09(2020)170,13
10.1111/joim.12746,1
10.1111/joim.12746,2
10.1111/joim.12746,5
201710.1111/joim.12746,1
201710.1111/joim.12746,2
201710.1111/joim.12746,5
201610.1111/joim.12746,1
201610.1111/joim.12746,2
201610.1111/joim.12746,5
10.1002/jmri.29687,2
10.1002/jmri.29687,5
202410.1002/jmri.29687,2
202410.1002/jmri.29687,5
202310.1002/jmri.29687,2
202310.1002/jmri.29687,5
10.3390/app13116639,6
10.3390/app13116639,21
202210.3390/app13116639,6
202210.3390/app13116639,21
202110.3390/app13116639,6
202110.3390/app13116639,21
10.3390/app12042160,3
10.3390/app12042160,2
202110.3390/app12042160,3
202110.3390/app12042160,2
202010.3390/app12042160,3
202010.3390/app12042160,2
10.1016/j.chemolab.2023.104808,7
10.1016/j.chemolab.2023.104808,2
202210.1016/j.chemolab.2023.104808,7
202210.1016/j.chemolab.2023.104808,2
202110.1016/j.chemolab.2023.104808,7
202110.1016/j.chemolab.2023.104808,2
10.1109/IC3I44769.2018.9007304,3
10.1109/IC3I44769.2018.9007304,11
10.1109/IC3I44769.2018.9007304,2
201710.1109/IC3I44769.2018.9007304,3
201710.1109/IC3I44769.2018.9007304,11
201710.1109/IC3I44769.2018.9007304,2
201610.1109/IC3I44769.2018.9007304,3
201610.1109/IC3I44769.2018.9007304,11
201610.1109/IC3I44769.2018.9007304,2
201510.1109/IC3I44769.2018.9007304,3
201510.1109/IC3I44769.2018.9007304,11
201510.1109/IC3I44769.2018.9007304,2
201410.1109/IC3I44769.2018.9007304,3
201410.1109/IC3I44769.2018.9007304,11
201410.1109/IC3I44769.2018.9007304,2
10.1016/j.jobe.2025.112431,2
10.1016/j.jobe.2025.112431,6
10.1016/j.jobe.2025.112431,3
202410.1016/j.jobe.2025.112431,2
202410.1016/j.jobe.2025.112431,6
202410.1016/j.jobe.2025.112431,3
202310.1016/j.jobe.2025.112431,2
202310.1016/j.jobe.2025.112431,6
202310.1016/j.jobe.2025.112431,3
10.1101/2025.03.01.639360,5
10.1101/2025.03.01.639360,9
202410.1101/2025.03.01.639360,5
202410.1101/2025.03.01.639360,9
202310.1101/2025.03.01.639360,5
202310.1101/2025.03.01.639360,9
10.1371/journal.pone.0286311,3
10.1371/journal.pone.0286311,5
202210.1371/journal.pone.0286311,3
202210.1371/journal.pone.0286311,5
202110.1371/journal.pone.0286311,3
202110.1371/journal.pone.0286311,5
10.1017/s1759078724000965,3
10.1017/s1759078724000965,2
202310.1017/s1759078724000965,3
202310.1017/s1759078724000965,2
202210.1017/s1759078724000965,3
202210.1017/s1759078724000965,2
10.1016/j.gaitpost.2023.01.015,2
10.1016/j.gaitpost.2023.01.015,3
10.1016/j.gaitpost.2023.01.015,5
202210.1016/j.gaitpost.2023.01.015,2
202210.1016/j.gaitpost.2023.01.015,3
202210.1016/j.gaitpost.2023.01.015,5
202110.1016/j.gaitpost.2023.01.015,2
202110.1016/j.gaitpost.2023.01.015,3
202110.1016/j.gaitpost.2023.01.015,5
10.1145/2647868.2654952,5
10.1145/2647868.2654952,2
201310.1145/2647868.2654952,5
201310.1145/2647868.2654952,2
201210.1145/2647868.2654952,5
201210.1145/2647868.2654952,2
201110.1145/2647868.2654952,5
201110.1145/2647868.2654952,2
201010.1145/2647868.2654952,5
201010.1145/2647868.2654952,2
10.1109/JBHI.2021.3094311,5
10.1109/JBHI.2021.3094311,2
202010.1109/JBHI.2021.3094311,5
202010.1109/JBHI.2021.3094311,2
201910.1109/JBHI.2021.3094311,5
201910.1109/JBHI.2021.3094311,2
10.22214/ijraset.2023.55457,12
10.22214/ijraset.2023.55457,2
202210.22214/ijraset.2023.55457,12
202210.22214/ijraset.2023.55457,2
202110.22214/ijraset.2023.55457,12
202110.22214/ijraset.2023.55457,2
10.1109/QRS-C60940.2023.00093,2
202210.1109/QRS-C60940.2023.00093,2
202110.1109/QRS-C60940.2023.00093,2
202010.1109/QRS-C60940.2023.00093,2
201910.1109/QRS-C60940.2023.00093,2
10.1109/AISC56616.2023.10085557,3
10.1109/AISC56616.2023.10085557,2
202210.1109/AISC56616.2023.10085557,3
202210.1109/AISC56616.2023.10085557,2
202110.1109/AISC56616.2023.10085557,3
202110.1109/AISC56616.2023.10085557,2
202010.1109/AISC56616.2023.10085557,3
202010.1109/AISC56616.2023.10085557,2
201910.1109/AISC56616.2023.10085557,3
201910.1109/AISC56616.2023.10085557,2
10.36871/ek.up.p.r.2023.12.14.017,12
10.36871/ek.up.p.r.2023.12.14.017,2
10.36871/ek.up.p.r.2023.12.14.017,3
202210.36871/ek.up.p.r.2023.12.14.017,12
202210.36871/ek.up.p.r.2023.12.14.017,2
202210.36871/ek.up.p.r.2023.12.14.017,3
202110.36871/ek.up.p.r.2023.12.14.017,12
202110.36871/ek.up.p.r.2023.12.14.017,2
202110.36871/ek.up.p.r.2023.12.14.017,3
10.1109/CEC.2019.8790251,11
10.1109/CEC.2019.8790251,2
201810.1109/CEC.2019.8790251,11
201810.1109/CEC.2019.8790251,2
201710.1109/CEC.2019.8790251,11
201710.1109/CEC.2019.8790251,2
201610.1109/CEC.2019.8790251,11
201610.1109/CEC.2019.8790251,2
201510.1109/CEC.2019.8790251,11
201510.1109/CEC.2019.8790251,2
10.1016/j.jdent.2025.105679,2
10.1016/j.jdent.2025.105679,5
202410.1016/j.jdent.2025.105679,2
202410.1016/j.jdent.2025.105679,5
202310.1016/j.jdent.2025.105679,2
202310.1016/j.jdent.2025.105679,5
10.1096/FASEBJ.2021.35.S1.04188,2
10.1096/FASEBJ.2021.35.S1.04188,7
10.1096/FASEBJ.2021.35.S1.04188,5
202010.1096/FASEBJ.2021.35.S1.04188,2
202010.1096/FASEBJ.2021.35.S1.04188,7
202010.1096/FASEBJ.2021.35.S1.04188,5
201910.1096/FASEBJ.2021.35.S1.04188,2
201910.1096/FASEBJ.2021.35.S1.04188,7
201910.1096/FASEBJ.2021.35.S1.04188,5
10.1145/3658664.3659661,2
202310.1145/3658664.3659661,2
202210.1145/3658664.3659661,2
202110.1145/3658664.3659661,2
202010.1145/3658664.3659661,2
10.1109/AERO58975.2024.10520995,1
10.1109/AERO58975.2024.10520995,3
202310.1109/AERO58975.2024.10520995,1
202310.1109/AERO58975.2024.10520995,3
202210.1109/AERO58975.2024.10520995,1
202210.1109/AERO58975.2024.10520995,3
202110.1109/AERO58975.2024.10520995,1
202110.1109/AERO58975.2024.10520995,3
202010.1109/AERO58975.2024.10520995,1
202010.1109/AERO58975.2024.10520995,3
10.1371/journal.pone.0255277,4
10.1371/journal.pone.0255277,5
202010.1371/journal.pone.0255277,4
202010.1371/journal.pone.0255277,5
201910.1371/journal.pone.0255277,4
201910.1371/journal.pone.0255277,5
10.3354/cr01723,1
10.3354/cr01723,3
10.3354/cr01723,2
202210.3354/cr01723,1
202210.3354/cr01723,3
202210.3354/cr01723,2
202110.3354/cr01723,1
202110.3354/cr01723,3
202110.3354/cr01723,2
10.1007/s13369-016-2223-2,11
10.1007/s13369-016-2223-2,2
201510.1007/s13369-016-2223-2,11
201510.1007/s13369-016-2223-2,2
201410.1007/s13369-016-2223-2,11
201410.1007/s13369-016-2223-2,2
10.1097/TP.0000000000004510,5
202210.1097/TP.0000000000004510,5
202110.1097/TP.0000000000004510,5
10.1155/vmi/5585458,2
10.1155/vmi/5585458,5
10.1155/vmi/5585458,15
202410.1155/vmi/5585458,2
202410.1155/vmi/5585458,5
202410.1155/vmi/5585458,15
202310.1155/vmi/5585458,2
202310.1155/vmi/5585458,5
202310.1155/vmi/5585458,15
10.1093/mnras/stz1480,13
10.1093/mnras/stz1480,2
201810.1093/mnras/stz1480,13
201810.1093/mnras/stz1480,2
201710.1093/mnras/stz1480,13
201710.1093/mnras/stz1480,2
10.7759/cureus.42668,5
202210.7759/cureus.42668,5
202110.7759/cureus.42668,5
10.1109/IJCNN.2019.8852025,2
201810.1109/IJCNN.2019.8852025,2
201710.1109/IJCNN.2019.8852025,2
201610.1109/IJCNN.2019.8852025,2
201510.1109/IJCNN.2019.8852025,2
10.1145/3624010,2
201910.1145/3624010,2
201810.1145/3624010,2
10.2139/ssrn.3681682,12
10.2139/ssrn.3681682,16
10.2139/ssrn.3681682,2
201910.2139/ssrn.3681682,12
201910.2139/ssrn.3681682,16
201910.2139/ssrn.3681682,2
201810.2139/ssrn.3681682,12
201810.2139/ssrn.3681682,16
201810.2139/ssrn.3681682,2
10.1200/JCO.2019.37.15_SUPPL.6558,2
10.1200/JCO.2019.37.15_SUPPL.6558,5
201810.1200/JCO.2019.37.15_SUPPL.6558,2
201810.1200/JCO.2019.37.15_SUPPL.6558,5
201710.1200/JCO.2019.37.15_SUPPL.6558,2
201710.1200/JCO.2019.37.15_SUPPL.6558,5
10.1109/ACSOS55765.2022.00025,2
202110.1109/ACSOS55765.2022.00025,2
202010.1109/ACSOS55765.2022.00025,2
201910.1109/ACSOS55765.2022.00025,2
201810.1109/ACSOS55765.2022.00025,2
10.1016/j.vrih.2023.08.002,5
10.1016/j.vrih.2023.08.002,2
202310.1016/j.vrih.2023.08.002,5
202310.1016/j.vrih.2023.08.002,2
202210.1016/j.vrih.2023.08.002,5
202210.1016/j.vrih.2023.08.002,2
10.1038/204103A0,5
10.1038/204103A0,2
196310.1038/204103A0,5
196310.1038/204103A0,2
196210.1038/204103A0,5
196210.1038/204103A0,2
10.1145/3417990.3418741,2
201910.1145/3417990.3418741,2
201810.1145/3417990.3418741,2
201710.1145/3417990.3418741,2
201610.1145/3417990.3418741,2
10.1353/obs.2021.0008,23
10.1353/obs.2021.0008,11
10.1353/obs.2021.0008,2
202010.1353/obs.2021.0008,23
202010.1353/obs.2021.0008,11
202010.1353/obs.2021.0008,2
201910.1353/obs.2021.0008,23
201910.1353/obs.2021.0008,11
201910.1353/obs.2021.0008,2
10.1109/TPAMI.2022.3157321,5
10.1109/TPAMI.2022.3157321,11
10.1109/TPAMI.2022.3157321,2
202010.1109/TPAMI.2022.3157321,5
202010.1109/TPAMI.2022.3157321,11
202010.1109/TPAMI.2022.3157321,2
201910.1109/TPAMI.2022.3157321,5
201910.1109/TPAMI.2022.3157321,11
201910.1109/TPAMI.2022.3157321,2
10.4081/gh.2025.1319,1
10.4081/gh.2025.1319,2
10.4081/gh.2025.1319,5
202410.4081/gh.2025.1319,1
202410.4081/gh.2025.1319,2
202410.4081/gh.2025.1319,5
202310.4081/gh.2025.1319,1
202310.4081/gh.2025.1319,2
202310.4081/gh.2025.1319,5
10.2174/0929867329666220105121754,9
10.2174/0929867329666220105121754,5
202110.2174/0929867329666220105121754,9
202110.2174/0929867329666220105121754,5
202010.2174/0929867329666220105121754,9
202010.2174/0929867329666220105121754,5
10.35940/ijeat.f9552.088619,2
201810.35940/ijeat.f9552.088619,2
201710.35940/ijeat.f9552.088619,2
10.3390/ijms22020606,9
10.3390/ijms22020606,2
10.3390/ijms22020606,5
202010.3390/ijms22020606,9
202010.3390/ijms22020606,2
202010.3390/ijms22020606,5
201910.3390/ijms22020606,9
201910.3390/ijms22020606,2
201910.3390/ijms22020606,5
10.1109/ICITEE59582.2023.10317641,3
10.1109/ICITEE59582.2023.10317641,2
202210.1109/ICITEE59582.2023.10317641,3
202210.1109/ICITEE59582.2023.10317641,2
202110.1109/ICITEE59582.2023.10317641,3
202110.1109/ICITEE59582.2023.10317641,2
202010.1109/ICITEE59582.2023.10317641,3
202010.1109/ICITEE59582.2023.10317641,2
201910.1109/ICITEE59582.2023.10317641,3
201910.1109/ICITEE59582.2023.10317641,2
10.1161/circ.145.suppl_1.060,5
202110.1161/circ.145.suppl_1.060,5
202010.1161/circ.145.suppl_1.060,5
10.3389/fgene.2022.834764,9
10.3389/fgene.2022.834764,2
10.3389/fgene.2022.834764,5
202110.3389/fgene.2022.834764,9
202110.3389/fgene.2022.834764,2
202110.3389/fgene.2022.834764,5
202010.3389/fgene.2022.834764,9
202010.3389/fgene.2022.834764,2
202010.3389/fgene.2022.834764,5
10.1038/s41431-021-00996-6,4
10.1038/s41431-021-00996-6,5
202010.1038/s41431-021-00996-6,4
202010.1038/s41431-021-00996-6,5
201910.1038/s41431-021-00996-6,4
201910.1038/s41431-021-00996-6,5
10.1109/ICIS61260.2024.10778332,20
10.1109/ICIS61260.2024.10778332,2
202310.1109/ICIS61260.2024.10778332,20
