DOI,Field_ID
10.1038/s41928-021-00588-8,2
10.1016/j.cirpj.2020.02.002,2
10.5555/2503308.2188395,2
10.5555/2503308.2188395,11
10.3390/jcm11040954,4
10.3390/jcm11040954,1
10.1109/ICONAT53423.2022.9725832,4
10.36227/techrxiv.16718788,4
10.36227/techrxiv.16718788,1
10.3390/EN14020289,1
10.3390/EN14020289,2
10.3390/EN14020289,3
10.1111/apa.15717,4
10.3390/children7100149,4
10.3390/children7100149,1
10.3390/s20092482,4
10.3390/s20092482,2
10.3390/jcm9010028,4
10.1589/jpts.30.1176,4
10.1002/WCM.1203,1
10.1002/WCM.1203,2
10.4108/ICST.PERVASIVEHEALTH.2013.252118,5
10.4108/ICST.PERVASIVEHEALTH.2013.252118,2
10.4108/ICST.PERVASIVEHEALTH.2013.252118,4
10.4108/ICST.PERVASIVEHEALTH.2013.252118,1
10.1016/j.apmr.2012.10.026,5
10.1016/j.apmr.2012.10.026,4
10.1007/978-3-642-34778-8_9,1
10.1007/978-3-642-34778-8_9,2
10.1016/j.cmpb.2012.04.004,4
10.1016/j.cmpb.2012.04.004,2
10.1016/j.cmpb.2012.04.004,1
10.1016/j.cmpb.2012.02.003,4
10.1016/j.cmpb.2012.02.003,2
10.1016/j.cmpb.2012.02.003,1
10.1089/tmj.2011.0132,4
10.1089/tmj.2011.0132,2
10.1089/tmj.2011.0132,1
10.1016/j.gaitpost.2012.02.006,4
10.1016/j.gaitpost.2012.02.006,2
10.1016/j.gaitpost.2012.02.006,1
10.1007/s12530-022-09458-w,1
10.1007/s12530-022-09458-w,2
10.1007/s00500-021-06496-5,4
10.1007/s00500-021-06496-5,2
10.1109/TII.2019.2942190,1
10.1109/TII.2019.2942190,2
10.1109/TII.2019.2942190,3
10.1109/icc40277.2020.9148586,1
10.1109/icc40277.2020.9148586,2
10.3390/s17081866,4
10.3390/s17081866,2
10.3390/s17081866,7
10.3390/s17081866,1
10.1093/nar/gkv1507,4
10.1093/nar/gkv1507,2
10.1093/nar/gkv1507,9
10.2337/dc13-1074,4
10.1371/journal.pone.0046935,4
10.1371/journal.pone.0046935,9
10.1089/DIA.2012.0062,4
10.1029/2011WR010973,14
10.1029/2011WR010973,3
10.1029/2011WR010973,11
10.1109/TEVC.2010.2059031,2
10.1109/TEVC.2010.2059031,11
10.1007/978-3-642-25566-3_11,2
10.1007/978-3-642-25566-3_11,11
10.1023/A:1008202821328,1
10.1023/A:1008202821328,2
10.1023/A:1008202821328,11
10.1109/TMI.2024.3440009,4
10.1109/TMI.2024.3440009,1
10.1016/j.jdent.2024.105063,4
10.1016/j.jdent.2024.105063,2
10.3390/bioengineering10121421,4
10.3390/bioengineering10121421,2
10.48550/arXiv.2312.00818,2
10.48550/arXiv.2312.00818,9
10.1007/s11282-023-00719-1,4
10.1007/s11282-023-00719-1,2
10.48550/arXiv.2310.15160,2
10.1007/s10278-023-00880-3,4
10.1007/s10278-023-00880-3,2
10.1007/s10278-023-00880-3,1
10.1259/dmfr.20230007,4
10.1259/dmfr.20230007,2
10.3390/diagnostics13050974,4
10.3390/diagnostics13050974,2
10.3390/diagnostics13050974,1
10.3390/s23020999,4
10.3390/s23020999,2
10.1145/3477139,2
10.1145/3477139,11
10.2478/popets-2021-0071,2
10.2478/popets-2021-0071,11
10.1109/JSAIT.2021.3056377,2
10.1109/JSAIT.2021.3056377,11
10.1561/2200000083,2
10.1561/2200000083,11
10.1109/TKDE.2021.3124599,2
10.1109/TKDE.2021.3124599,11
10.1561/3300000019,2
10.29012/jpc.723,2
10.29012/jpc.723,11
10.1016/j.simpat.2023.102770,1
10.1016/j.simpat.2023.102770,2
10.1016/j.simpat.2023.102770,3
10.1016/j.jsse.2023.04.001,1
10.1016/j.jsse.2023.04.001,2
10.1016/j.jsse.2023.04.001,3
10.21105/joss.04299,1
10.21105/joss.04299,2
10.21105/joss.04299,3
10.1016/j.actaastro.2022.06.002,1
10.1016/j.actaastro.2022.06.002,13
10.1016/j.actaastro.2022.06.002,3
10.4271/2022-01-0355,1
10.4271/2022-01-0355,2
10.1115/1.4050738,1
10.1115/1.4050738,2
10.1016/j.envsoft.2021.105206,2
10.1016/j.envsoft.2021.105206,15
10.1109/AERO50100.2021.9438252,1
10.1109/AERO50100.2021.9438252,2
10.1109/AERO50100.2021.9438252,3
10.1177/0886260520978195,5
10.1177/0886260520978195,4
10.1186/s13148-019-0772-4,4
10.1097/j.pain.0000000000001616,4
10.1097/j.pain.0000000000001693,4
10.1097/j.pain.0000000000001693,2
10.3389/fpsyg.2019.01713,5
10.3389/fpsyg.2019.01713,4
10.1016/j.jprot.2019.04.008,4
10.1016/j.jprot.2019.04.008,7
10.1016/j.jprot.2019.04.008,9
10.1109/JPROC.2015.2449668,1
10.1109/JPROC.2015.2449668,2
10.1109/JPROC.2015.2449668,19
10.1109/JPROC.2015.2449668,3
10.5120/21530-4523,1
10.5120/21530-4523,2
10.1109/IJCNN.2015.7280826,2
10.1109/IISA.2015.7387956,4
10.1109/IISA.2015.7387956,2
10.1109/ICACEA.2015.7164858,2
10.1109/ICACEA.2015.7164858,15
10.3906/ELK-1209-82,1
10.3906/ELK-1209-82,2
10.3906/ELK-1209-82,4
10.1109/ISDA.2012.6416531,2
10.1109/ISDA.2012.6416531,11
10.1109/ISPA.2012.134,1
10.1109/ISPA.2012.134,2
10.1109/NRSC.2012.6208579,4
10.1109/NRSC.2012.6208579,2
10.1007/s40472-021-00336-z,4
10.1007/s40472-021-00336-z,2
10.5500/wjt.v11.i7.277,4
10.5500/wjt.v11.i7.277,2
10.1371/journal.pone.0252069,4
10.1371/journal.pone.0252069,2
10.1590/2175-8239-JBN-2020-0172,4
10.3390/TRANSPLANTOLOGY2020012,4
10.3390/TRANSPLANTOLOGY2020012,2
10.1111/tri.13865,4
10.1097/TP.0000000000003640,4
10.1097/TP.0000000000003640,2
10.1016/j.jtherbio.2024.103838,4
10.1016/j.jtherbio.2024.103838,15
10.3168/jds.2022-22803,4
10.3168/jds.2022-22803,15
10.3390/app12136621,15
10.3390/ani12101251,4
10.3390/ani12101251,2
10.3390/ani12101251,15
10.15316/sjafs.2021.237,15
10.15316/sjafs.2021.237,9
10.1038/s41598-021-93056-4,4
10.1038/s41598-021-93056-4,2
10.1038/s41598-021-93056-4,15
10.3168/jds.2020-19894,4
10.3168/jds.2020-19894,3
10.3168/jds.2020-19894,15
10.1093/mnras/stz1230,4
10.1093/mnras/stz1230,13
10.1093/mnras/stz1230,3
10.3847/1538-3881/aae828,13
10.3847/1538-4357/aada83,13
10.1093/mnras/sty1783,13
10.1093/mnras/sty290,13
10.3847/1538-4357/aa9f1e,14
10.3847/1538-4357/aa9f1e,13
10.3847/1538-4357/aa890a,13
10.3847/1538-3881/aa80eb,13
10.7759/cureus.40767,4
10.1111/jgs.18353,4
10.1016/j.iotcps.2023.04.003,2
10.3390/toxins15020095,4
10.3389/fcimb.2022.1030315,4
10.3389/fcimb.2022.1030315,9
10.1002/nau.25023,4
10.1002/nau.24960,4
10.1186/s12877-022-02756-7,4
10.1002/nau.24871,4
10.1109/TNNLS.2019.2910555,4
10.1109/TNNLS.2019.2910555,2
10.1016/j.neunet.2019.03.012,4
10.1016/j.neunet.2019.03.012,2
10.1016/j.neunet.2019.03.012,11
10.1007/s10462-017-9575-1,2
10.1007/s11063-016-9534-x,2
10.1007/s11063-016-9534-x,11
10.1016/j.knosys.2016.04.023,2
10.1016/j.ins.2016.02.040,2
10.1016/j.ins.2016.02.040,11
10.1109/TFUZZ.2015.2428717,2
10.1016/j.knosys.2014.07.004,2
10.1016/j.knosys.2014.07.004,11
10.1007/978-3-642-35289-8_26,2
10.1109/FUZZY.2010.5584033,2
10.1109/FUZZY.2010.5584033,16
10.1109/FUZZY.2010.5584033,17
10.24963/ijcai.2021/336,2
10.1109/MSEC.2020.3039941,1
10.1109/MSEC.2020.3039941,2
10.1145/3460120.3484575,2
10.1145/3460120.3484575,11
10.4337/9781784710064,12
10.4337/9781784710064,16
10.1177/0149206317690584,12
10.1177/0149206317690584,16
10.1016/J.JBUSVENT.2014.11.001,12
10.1016/J.JBUSVENT.2014.11.001,16
10.1080/13691066.2012.667907,12
10.1080/13691066.2012.667907,16
10.1016/j.future.2023.01.019,2
10.1109/ICDCS51616.2021.00010,2
10.1109/CVPR46437.2021.01057,2
10.1631/FITEE.2200268,2
10.1145/3458817.3476211,2
10.52591/lxai2020071310,2
10.52591/lxai2020071310,11
10.1145/3423211.3425685,1
10.1145/3423211.3425685,2
10.1145/3423211.3425685,11
10.1155/2022/9821939,4
10.1155/2022/9821939,1
10.1186/s12935-022-02716-6,4
10.1186/s12967-022-03732-w,4
10.1186/s12967-022-03732-w,1
10.2147/OTT.S352619,4
10.1186/s12893-022-01605-z,4
10.1016/j.bspc.2022.103561,4
10.1016/j.bspc.2022.103561,2
10.3390/s22041315,4
10.3390/s22041315,2
10.1038/s41587-021-01001-7,4
10.1038/s41587-021-01001-7,2
10.1002/mp.14767,4
10.1007/s00330-020-07624-9,4
10.1038/186414A0,5
10.1038/186414A0,2
10.1038/186414A0,4
10.1038/186414A0,20
10.1145/3377814.3381701,2
10.1109/MODELS-C.2019.00106,2
10.1109/MODELS-C.2019.00103,2
10.1109/MODELS-C.2019.00103,8
10.1016/J.INFSOF.2019.04.013,1
10.1016/J.INFSOF.2019.04.013,2
10.1109/TSE.2017.2693980,2
10.1109/MeMeA.2016.7533763,1
10.1109/MeMeA.2016.7533763,2
10.1109/MeMeA.2016.7533763,4
10.1007/978-3-319-11653-2_12,1
10.1007/978-3-319-11653-2_12,2
10.1109/EDUCON.2010.5492473,2
10.1109/EDUCON.2010.5492473,8
10.24963/ijcai.2019/248,5
10.24963/ijcai.2019/248,2
10.1080/14697688.2019.1655928,2
10.1080/14697688.2019.1655928,23
10.1080/14697688.2019.1655928,16
10.1145/3241036,2
10.1145/3241036,23
10.1126/science.aau9731,2
10.1126/science.aau9731,23
10.1126/science.aau9731,10
10.1080/01621459.2021.1874961,2
10.1080/01621459.2021.1874961,11
10.1080/09332480.2018.1438714,2
10.1080/09332480.2018.1438714,23
10.1073/pnas.1510507113,4
10.1073/pnas.1510507113,2
10.1177/0049124114562614,2
10.1177/0049124114562614,18
10.1177/0049124114562614,23
10.1177/0049124114562614,10
10.1214/SS/1009213726,2
10.1214/SS/1009213726,11
10.1109/RAAI56146.2022.10092972,1
10.1109/RAAI56146.2022.10092972,2
10.18653/v1/2021.acl-long.336,2
10.1145/3340531.3412104,2
10.1145/3424672,2
10.1145/3424672,11
10.1109/TNNLS.2021.3070843,4
10.1109/TNNLS.2021.3070843,2
10.1016/j.uclim.2023.101649,4
10.1016/j.uclim.2023.101649,3
10.1016/j.envres.2023.116448,4
10.1016/j.envres.2023.116448,3
10.4081/gh.2023.1203,4
10.4081/gh.2023.1203,19
10.4081/gh.2023.1203,3
10.1007/s00357-023-09432-4,4
10.1007/s00357-023-09432-4,11
10.1016/j.nhres.2023.02.003,19
10.1016/j.nhres.2023.02.003,3
10.1183/13993003.congress-2022.1998,4
10.1183/13993003.congress-2022.1998,3
10.1016/j.uclim.2022.101225,4
10.1016/j.uclim.2022.101225,3
10.1016/j.uclim.2022.101225,10
10.1016/j.scitotenv.2022.156969,4
10.1016/j.scitotenv.2022.156969,3
10.1093/bib/bbaa164,4
10.1093/bib/bbaa164,2
10.1038/s41576-020-0275-3,4
10.1038/s41576-020-0275-3,9
10.1016/j.csbj.2020.07.011,4
10.1016/j.csbj.2020.07.011,2
10.1093/bib/bbaa074,4
10.1093/bib/bbaa074,2
10.1093/bib/bbaa074,9
10.3390/ijms21072563,4
10.3390/ijms21072563,2
10.3390/ijms21072563,9
10.1021/acs.jcim.0c00064,4
10.1021/acs.jcim.0c00064,2
10.1021/acs.jcim.0c00064,11
10.1021/acs.jcim.0c00064,9
10.1093/bib/bbz071,4
10.1093/bib/bbz071,2
10.1093/bib/bbz071,9
10.1016/j.tibs.2019.01.003,4
10.1016/j.tibs.2019.01.003,9
10.1186/s12859-019-2923-1,11
10.1186/s12859-019-2923-1,2
10.1186/s12859-019-2923-1,9
10.1186/s12859-019-2923-1,7
10.1186/s12859-019-2923-1,4
10.1002/humu.23843,4
10.1002/humu.23843,9
10.1145/3570325,1
10.1145/3570325,2
10.1109/jiot.2022.3149048,1
10.1109/jiot.2022.3149048,2
10.1109/jiot.2022.3149048,3
10.3390/s21134605,4
10.3390/s21134605,2
10.3390/s21134605,1
10.1007/s10776-020-00501-8,1
10.1007/s10776-020-00501-8,21
10.1007/s10776-020-00501-8,2
10.1109/JIOT.2020.2992651,1
10.1109/JIOT.2020.2992651,2
10.1109/ACCESS.2019.2932024,1
10.1109/ACCESS.2019.2932024,2
10.1093/gigascience/giab065,4
10.1093/gigascience/giab065,2
10.1093/gigascience/giab065,9
10.1038/s41588-020-0673-7,4
10.1038/s41588-020-0673-7,9
10.1038/s41598-020-60559-5,4
10.1038/s41598-020-60559-5,9
10.1186/s12920-020-00746-5,4
10.1186/s12920-020-00746-5,9
10.1182/blood-2018-09-871418,4
10.1182/blood-2018-09-871418,9
10.3389/fonc.2019.00119,4
10.3389/fonc.2019.00119,9
10.1093/nar/gky1142,4
10.1093/nar/gky1142,9
10.1038/s41588-018-0257-y,4
10.1038/s41588-018-0257-y,2
10.1038/s41588-018-0257-y,9
10.1038/s41587-021-00861-3,4
10.1038/s41587-021-00861-3,2
10.1038/s41587-021-00861-3,9
10.1093/bioinformatics/bty849,4
10.1093/bioinformatics/bty849,2
10.1093/bioinformatics/bty849,9
10.1038/s41588-021-00857-4,4
10.1038/s41588-021-00857-4,9
10.1016/j.biopsych.2020.12.023,4
10.1016/j.biopsych.2020.12.023,9
10.1101/2020.09.18.20192815,4
10.1101/2020.09.18.20192815,5
10.1101/2020.09.18.20192815,9
10.1101/2020.09.12.20192922,4
10.1101/2020.09.12.20192922,9
10.1002/gepi.22288,4
10.1002/gepi.22288,9
10.1186/s13059-020-02017-z,4
10.1186/s13059-020-02017-z,2
10.1186/s13059-020-02017-z,9
10.1038/s41588-019-0481-0,4
10.1038/s41588-019-0481-0,9
10.1038/s41588-019-0385-z,4
10.1038/s41588-019-0385-z,9
10.1038/s41431-019-0349-x,4
10.1038/s41431-019-0349-x,5
10.1038/s41431-019-0349-x,9
10.48550/arXiv.2407.20743,2
10.48550/arXiv.2407.20743,20
10.48550/arXiv.2407.09861,2
10.48550/arXiv.2407.09861,20
10.48550/arXiv.2402.05672,2
10.48550/arXiv.2402.05672,20
10.1007/s00521-023-08629-3,4
10.1007/s00521-023-08629-3,2
10.1007/s00521-023-08629-3,20
10.1109/SEEDA-CECNSM57760.2022.9932996,2
10.1109/SEEDA-CECNSM57760.2022.9932996,20
10.1007/s11042-022-13459-x,2
10.1007/s10489-022-03910-9,4
10.1007/s10489-022-03910-9,2
10.3289/sw_2_2023,1
10.3289/sw_2_2023,2
10.3289/sw_2_2023,3
10.1038/s41598-022-19070-2,4
10.1038/s41598-022-19070-2,3
10.1007/s10489-022-03275-z,1
10.1007/s10489-022-03275-z,2
10.1007/s10489-022-03275-z,3
10.1016/J.POCEAN.2021.102612,2
10.1016/J.POCEAN.2021.102612,3
10.1163/9789004436558_015,8
10.1038/sdata.2018.181,4
10.1038/sdata.2018.181,2
10.1038/sdata.2018.181,3
10.1038/sdata.2018.181,1
10.5194/BG-15-7347-2018,14
10.5194/BG-15-7347-2018,3
10.3390/EN14092524,1
10.3390/EN14092524,2
10.3390/EN14092524,3
10.3390/EN14061596,1
10.3390/EN14061596,2
10.1109/ACCESS.2020.2975738,1
10.1109/ACCESS.2020.2975738,2
10.1109/ICIOT.2019.00029,1
10.1109/ICIOT.2019.00029,2
10.1109/ICIOT.2019.00029,3
10.1016/j.neucom.2020.03.011,2
10.1016/j.neucom.2020.03.011,11
10.1109/TSG.2017.2753802,1
10.1109/TSG.2017.2753802,2
10.1109/TSG.2017.2753802,3
10.3390/EN11123493,1
10.3390/EN11123493,2
10.1109/INDIN.2018.8471953,1
10.1109/INDIN.2018.8471953,2
10.3390/s23010294,4
10.3390/s23010294,2
10.3390/s23010294,1
10.1016/j.compchemeng.2022.108125,1
10.1016/j.compchemeng.2022.108125,2
10.1016/j.compchemeng.2022.108125,7
10.1016/j.compeleceng.2022.108128,1
10.1016/j.compeleceng.2022.108128,2
10.1016/j.compeleceng.2022.108128,3
10.1016/j.compeleceng.2022.108128,15
10.1007/s10489-022-03631-z,2
10.1016/j.aei.2022.101590,1
10.1016/j.aei.2022.101590,2
10.1021/acsnano.2c01548,4
10.1021/acsnano.2c01548,6
10.1021/acsnano.2c01548,1
10.1155/2022/4887470,4
10.1155/2022/4887470,2
10.1007/s40747-021-00584-7,1
10.1007/s40747-021-00584-7,2
10.1007/s40747-021-00584-7,8
10.1016/J.CONENGPRAC.2021.104914,1
10.1016/J.CONENGPRAC.2021.104914,2
10.1080/24751839.2021.1977066,2
10.3390/rs15163999,1
10.3390/rs15163999,2
10.3390/rs15163999,3
10.1007/s40808-023-01837-9,2
10.1007/s40808-023-01837-9,3
10.1007/s00521-022-08163-8,1
10.1007/s00521-022-08163-8,2
10.1007/s00521-022-08163-8,3
10.3390/w14111828,1
10.3390/w14111828,3
10.1038/s41598-022-07693-4,4
10.1038/s41598-022-07693-4,2
10.1038/s41598-022-07693-4,3
10.1038/s41598-022-07693-4,1
10.1007/s40996-021-00696-7,1
10.1007/s40996-021-00696-7,2
10.1007/s40996-021-00696-7,3
10.3928/1081597X-20201123-02,4
10.1167/iovs.61.6.29,4
10.1167/iovs.61.6.29,6
10.1111/ceo.13108,4
10.1016/j.survophthal.2015.04.002,4
10.1097/ICO.0000000000000408,4
10.1007/s11845-012-0873-y,4
10.1007/s11845-012-0873-y,13
10.3389/fpubh.2021.619429,4
10.3389/fpubh.2021.619429,2
10.1371/journal.pone.0240370,4
10.1371/journal.pone.0240370,2
10.1038/s41592-019-0686-2,4
10.1038/s41592-019-0686-2,2
10.1038/s41592-019-0686-2,11
10.37727/jkdas.2018.20.2.647,4
10.37727/jkdas.2018.20.2.647,2
10.1198/tech.2003.s770,2
10.1198/tech.2003.s770,11
10.1198/tech.2003.s770,12
10.1093/biomethods/bpae047,4
10.1093/biomethods/bpae047,2
10.1093/biomethods/bpae047,9
10.1016/j.tig.2023.10.001,4
10.1016/j.tig.2023.10.001,2
10.1016/j.tig.2023.10.001,9
10.3390/molecules28145532,4
10.3390/molecules28145532,2
10.3390/molecules28145532,9
10.1002/prot.26515,4
10.1002/prot.26515,2
10.1002/prot.26515,9
10.1101/2023.04.25.538330,4
10.1101/2023.04.25.538330,2
10.1101/2023.04.25.538330,9
10.1038/s41467-023-41303-9,4
10.1038/s41467-023-41303-9,2
10.1038/s41467-023-41303-9,9
10.1021/acs.jcim.2c00939,4
10.1021/acs.jcim.2c00939,2
10.1021/acs.jcim.2c00939,9
10.1101/2022.10.24.513506,2
10.1101/2022.10.24.513506,9
10.1101/2022.09.09.507333,2
10.1101/2022.09.09.507333,9
10.1891/jfcp-2023-0009,12
10.1891/jfcp-2023-0009,16
10.1007/s00264-022-05523-w,4
10.1111/jcal.12686,2
10.1111/jcal.12686,8
10.1007/s12596-022-00849-5,1
10.1007/s12596-022-00849-5,13
10.17010/ijf/2021/v15i9/166320,12
10.17010/ijf/2021/v15i9/166320,16
10.1108/IJLSS-12-2020-0219,1
10.1108/IJLSS-12-2020-0219,12
10.1016/j.ijinfomgt.2020.102307,2
10.1016/j.ijinfomgt.2020.102307,12
10.1016/j.ijinfomgt.2020.102307,10
10.1016/J.JVB.2021.103559,5
10.1016/J.JVB.2021.103559,8
10.1108/JSTP-10-2020-0233,17
10.1108/JSTP-10-2020-0233,12
10.32629/jai.v7i4.1186,1
10.32629/jai.v7i4.1186,2
10.32629/jai.v7i4.1186,3
10.52783/jes.648,4
10.52783/jes.648,2
10.52783/jes.648,1
10.52783/jes.673,4
10.52783/jes.673,2
10.52783/jes.673,1
10.1016/j.inffus.2023.102189,1
10.1016/j.inffus.2023.102189,2
10.1016/j.inffus.2023.102189,8
10.1109/RAEEUCCI57140.2023.10134161,1
10.1109/RAEEUCCI57140.2023.10134161,2
10.1109/RAEEUCCI57140.2023.10134161,3
10.3390/fi14120363,1
10.3390/fi14120363,2
10.3390/fi14120363,3
10.1109/jsen.2022.3174280,1
10.1109/jsen.2022.3174280,2
10.1109/ICSIP57908.2023.10270935,1
10.1109/ICSIP57908.2023.10270935,2
10.1109/ICCCNT56998.2023.10308014,1
10.1109/ICCCNT56998.2023.10308014,2
10.1109/ICAAIC53929.2022.9792860,1
10.1109/ICAAIC53929.2022.9792860,2
10.1109/tcset55632.2022.9766908,1
10.1109/tcset55632.2022.9766908,2
10.1109/ICEEICT53079.2022.9768630,1
10.1109/ICEEICT53079.2022.9768630,2
10.1109/jiot.2021.3116928,1
10.1109/jiot.2021.3116928,2
10.1109/DTS52014.2021.9498080,1
10.1109/DTS52014.2021.9498080,2
10.1109/ICTC49870.2020.9289380,1
10.1109/ICTC49870.2020.9289380,2
10.1109/ICTC49870.2020.9289380,3
10.1016/J.RESS.2021.107927,1
10.1016/J.RESS.2021.107927,2
10.1080/17517575.2021.2008515,1
10.1080/17517575.2021.2008515,2
10.1007/s11071-021-06857-7,1
10.1007/s40747-021-00477-9,1
10.1007/s40747-021-00477-9,6
10.1007/s40747-021-00477-9,2
10.1007/s40747-021-00337-6,1
10.1007/s40747-021-00337-6,2
10.1016/J.CHAOS.2021.110813,1
10.1016/J.CHAOS.2021.110813,2
10.1016/J.MEASUREMENT.2021.109166,1
10.1016/J.MEASUREMENT.2021.109166,6
10.1016/J.MEASUREMENT.2021.109166,2
10.1016/J.APENERGY.2020.116410,1
10.1016/J.APENERGY.2020.116410,6
10.1016/J.APENERGY.2020.116410,2
10.1038/s42256-021-00312-3,1
10.1038/s42256-021-00312-3,6
10.1038/s42256-021-00312-3,2
10.2174/1874434601711010232,4
10.2174/1874434601711010232,2
10.1109/JBHI.2016.2612580,1
10.1109/JBHI.2016.2612580,2
10.1109/JBHI.2016.2612580,4
10.2196/RESPROT.5782,4
10.1016/j.jand.2016.05.004,4
10.1016/j.jand.2016.05.004,5
10.1016/j.molmet.2016.09.005,4
10.2196/jmir.5473,4
10.2196/jmir.5473,2
10.1017/S0007114516000544,4
10.1017/S0007114516000544,15
10.1109/JSEN.2015.2469095,1
10.1109/JSEN.2015.2469095,4
10.1016/j.compbiomed.2015.01.005,4
10.1016/j.compbiomed.2015.01.005,2
10.1016/j.compbiomed.2015.01.005,1
10.1016/j.appet.2014.11.003,4
10.1016/j.appet.2014.11.003,15
10.48550/arXiv.2207.09158,2
10.24963/ijcai.2022/279,2
10.1016/j.knosys.2022.109384,2
10.48550/arXiv.2205.11506,2
10.1109/icde53745.2022.00015,1
10.1109/icde53745.2022.00015,2
10.48550/arXiv.2204.04385,2
10.1109/CVPR52688.2022.00991,2
10.1109/TPDS.2021.3136673,2
10.1158/2159-8290.CD-24-1476,4
10.1158/2159-8290.CD-24-1476,7
10.1016/j.jmoldx.2024.05.013,4
10.1016/j.jmoldx.2024.05.013,9
10.1111/1759-7714.15284,4
10.3390/cells13060504,4
10.3390/cells13060504,2
10.1007/s00018-023-05099-7,4
10.1007/s00018-023-05099-7,9
10.1016/j.critrevonc.2024.104297,4
10.1016/j.ebiom.2023.104963,4
10.1016/j.ebiom.2023.104963,9
10.1016/j.ccell.2023.12.012,4
10.1016/j.ccell.2023.12.012,9
10.1158/0008-5472.CAN-23-2042,4
10.1158/0008-5472.CAN-23-0816,4
10.1158/0008-5472.CAN-23-0816,2
10.1109/ICC42927.2021.9500440,2
10.1002/0470854774.ch4,2
10.1002/0470854774.ch4,11
10.1007/978-3-030-66415-2_4,2
10.1007/978-3-030-66415-2_4,11
10.1007/s00521-020-04831-9,1
10.1007/s00521-020-04831-9,2
10.1007/s00521-020-04831-9,11
10.1109/SP.2018.00057,2
10.1016/j.ebiom.2023.104934,4
10.1016/j.ebiom.2023.104934,9
10.1038/s41522-023-00443-y,4
10.1038/s41522-023-00443-y,3
10.1038/s41522-023-00443-y,9
10.1186/s12967-023-04033-6,4
10.1186/s12967-023-04033-6,9
10.1016/j.intimp.2022.109545,4
10.1002/ddr.21970,4
10.1002/ddr.21970,9
10.3390/ijms23136944,4
10.3390/ijms23136944,9
10.1146/annurev-physiol-060821-083306,4
10.1146/annurev-physiol-060821-083306,9
10.3389/fimmu.2021.703972,4
10.3389/fimmu.2021.703972,9
10.1136/annrheumdis-2020-219140,4
10.1136/annrheumdis-2020-218282,4
10.1002/acr.24471,4
10.1016/j.semarthrit.2019.02.002,4
10.1016/j.semarthrit.2019.02.002,5
10.1136/bmj.k1036,4
10.1186/s13075-017-1412-z,4
10.1371/journal.pone.0169426,4
10.1371/journal.pone.0169426,10
10.1097/BOR.0000000000000267,4
10.1007/978-3-030-22747-0_10,13
10.1007/978-3-030-22747-0_10,2
10.1007/978-3-030-22747-0_10,3
10.1007/978-3-030-22747-0_10,11
10.1088/1681-7575/aa8f53,1
10.1088/1681-7575/aa8f53,13
10.1088/1681-7575/aa8f53,2
10.5465/AMBPP.2017.16300ABSTRACT,2
10.5465/AMBPP.2017.16300ABSTRACT,12
10.1002/nme.5624,13
10.1002/nme.5624,2
10.1002/nme.5624,11
10.1137/140990036,1
10.1137/140990036,13
10.1137/140990036,2
10.1137/140990036,11
10.5194/NPG-21-971-2014,13
10.5194/NPG-21-971-2014,3
10.5194/NPG-21-971-2014,11
10.1002/2014JD021696,14
10.1002/2014JD021696,3
10.1016/j.apenergy.2023.121446,2
10.1016/j.apenergy.2023.121446,16
10.1016/j.rico.2023.100219,2
10.1016/j.frl.2023.104045,2
10.1016/j.frl.2023.104045,12
10.1016/j.frl.2023.104045,16
10.1016/j.frl.2023.104045,11
10.1016/j.egyr.2022.11.061,1
10.1016/j.egyr.2022.11.061,2
10.1016/j.egyr.2022.11.061,16
10.1016/j.resourpol.2022.102906,1
10.1016/j.resourpol.2022.102906,6
10.1016/j.resourpol.2022.102906,2
10.1016/j.iswa.2022.200084,1
10.1016/j.iswa.2022.200084,2
10.1016/j.knosys.2021.107492,1
10.1016/j.knosys.2021.107492,2
10.1016/j.knosys.2021.107492,11
10.1007/s40684-021-00343-6,1
10.1007/s40684-021-00343-6,2
10.3390/sym13040706,1
10.3390/sym13040706,6
10.3390/sym13040706,2
10.3390/ma14081957,4
10.3390/ma14081957,2
10.3390/ma14081957,1
10.3390/MET11030388,1
10.3390/MET11030388,6
10.3390/MET11030388,2
10.1155/2020/3215681,4
10.1155/2020/3215681,2
10.1155/2020/3215681,1
10.1186/S13640-017-0197-Y,1
10.1186/S13640-017-0197-Y,6
10.1186/S13640-017-0197-Y,2
10.1002/CPA.21413,13
10.1002/CPA.21413,2
10.1002/CPA.21413,11
10.1021/acs.est.3c03670,4
10.1021/acs.est.3c03670,19
10.1021/acs.est.3c03670,3
10.1038/s41467-023-38248-4,4
10.1038/s41467-023-38248-4,3
10.1038/s41467-023-38248-4,9
10.1016/j.jenvman.2022.116334,4
10.1016/j.jenvman.2022.116334,3
10.1016/j.jenvman.2022.116334,15
10.1016/j.jhazmat.2022.129891,4
10.1016/j.jhazmat.2022.129891,3
10.1038/s41467-022-31833-z,4
10.1038/s41467-022-31833-z,3
10.1080/10643389.2022.2072648,3
10.1016/j.chemosphere.2022.135006,4
10.1016/j.chemosphere.2022.135006,3
10.1016/j.chemosphere.2022.135006,7
10.36948/ijfmr.2023.v05i03.2926,2
10.36948/ijfmr.2023.v05i03.2926,12
10.3390/math10244679,2
10.3390/math10244679,12
10.3390/math10203808,2
10.3390/math10203808,12
10.1109/ICRITO56286.2022.9965045,1
10.1109/ICRITO56286.2022.9965045,2
10.3390/math10091480,2
